,ID,Lat,Long,Label,Airport,Conventions,Entertainment,Fitness,Food,Government,Health,Hotels,Nightlife,Outdoor,Residence,School,Shops,Transports,University,Work,Total,Cost
2610,I116,44.406067,9.009476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0
2611,I117,44.406433,9.00632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,845.0
2612,I118,44.405586,9.003338000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,845.0
2613,I119,44.405547999999996,9.003427,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,845.0
2614,I120,44.406321999999996,9.006362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,845.0
2615,I121,44.406029,9.00941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0
2616,I122,44.403591,9.008985000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,845.0
2617,I123,44.405766,8.984511,1,0.0,0.0,3.0,4.0,19.0,0.0,2.0,0.0,4.0,7.0,0.0,4.0,29.0,1.0,4.0,6.0,83.0,1120.0
2618,I124,44.405819,8.983706,1,0.0,0.0,3.0,4.0,18.0,0.0,3.0,0.0,4.0,7.0,0.0,4.0,25.0,1.0,4.0,5.0,78.0,1120.0
2619,I125,44.404907,8.984665,1,0.0,0.0,3.0,4.0,17.0,0.0,5.0,0.0,4.0,7.0,1.0,5.0,22.0,0.0,4.0,6.0,78.0,1120.0
2620,I126,44.404968,8.985171000000001,1,0.0,0.0,3.0,4.0,18.0,0.0,4.0,0.0,4.0,7.0,1.0,5.0,23.0,0.0,4.0,6.0,79.0,1120.0
2621,I127,44.404872999999995,8.983352,1,0.0,0.0,3.0,4.0,18.0,1.0,5.0,0.0,4.0,8.0,0.0,5.0,25.0,1.0,4.0,6.0,84.0,1120.0
2622,I128,44.40493,8.985234,1,0.0,0.0,3.0,4.0,17.0,0.0,4.0,0.0,4.0,7.0,1.0,5.0,27.0,0.0,4.0,6.0,82.0,1120.0
2623,I129,44.404971999999994,8.984653,1,0.0,0.0,3.0,4.0,17.0,0.0,5.0,0.0,4.0,7.0,1.0,5.0,22.0,0.0,4.0,6.0,78.0,1120.0
2624,I130,44.405861,8.983749000000001,1,0.0,0.0,3.0,4.0,18.0,0.0,3.0,0.0,4.0,6.0,0.0,4.0,25.0,1.0,4.0,5.0,77.0,1120.0
2625,I131,44.428627,8.894755,1,0.0,0.0,2.0,2.0,15.0,1.0,5.0,0.0,2.0,2.0,3.0,2.0,23.0,8.0,2.0,4.0,71.0,930.0
2626,I132,44.429356,8.897202,1,0.0,0.0,3.0,1.0,13.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,21.0,8.0,1.0,2.0,62.0,930.0
2627,I133,44.428616,8.89757,1,0.0,0.0,2.0,1.0,12.0,1.0,4.0,0.0,1.0,3.0,2.0,2.0,17.0,8.0,1.0,2.0,56.0,930.0
2628,I134,44.428284000000005,8.897671,1,0.0,0.0,2.0,1.0,12.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,14.0,7.0,1.0,2.0,50.0,930.0
2629,I135,44.428589,8.897654,1,0.0,0.0,2.0,1.0,12.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,17.0,8.0,1.0,2.0,55.0,930.0
2630,I136,44.429428,8.89639,1,0.0,0.0,3.0,1.0,15.0,1.0,5.0,0.0,2.0,2.0,3.0,2.0,22.0,8.0,2.0,3.0,69.0,930.0
2631,I137,44.428589,8.895658000000001,1,0.0,0.0,2.0,1.0,13.0,1.0,5.0,0.0,1.0,2.0,3.0,2.0,21.0,8.0,2.0,3.0,64.0,930.0
2632,I138,44.442596,9.005061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,915.0
2633,I139,44.440628000000004,9.005395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0
2634,I143,44.441615999999996,9.00182,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
2635,I144,44.440704,9.003678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
2636,I145,44.440498,9.005514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
2637,I146,44.424793,8.859325,1,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,15.0,3.0,1.0,14.0,59.0,1325.0
2638,I147,44.423698,8.859092,1,1.0,0.0,2.0,2.0,21.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,25.0,3.0,1.0,15.0,78.0,1325.0
2639,I148,44.424305,8.858449,1,1.0,0.0,2.0,4.0,24.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,11.0,4.0,1.0,16.0,72.0,1325.0
2640,I149,44.423058000000005,8.858767,1,1.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,13.0,3.0,1.0,15.0,62.0,1325.0
2641,I150,44.422934999999995,8.859186,1,1.0,0.0,2.0,2.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,23.0,3.0,1.0,15.0,73.0,1325.0
2642,I151,44.422965999999995,8.858255,1,1.0,0.0,2.0,2.0,24.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,16.0,4.0,1.0,15.0,72.0,1325.0
2643,I152,44.422031,8.85885,1,1.0,0.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,21.0,3.0,1.0,11.0,66.0,1325.0
2644,I153,44.422825,8.856428999999999,1,1.0,0.0,2.0,4.0,39.0,2.0,1.0,1.0,1.0,5.0,4.0,0.0,28.0,4.0,1.0,13.0,106.0,1325.0
2645,I154,44.423367,8.852964,1,1.0,0.0,4.0,6.0,42.0,2.0,7.0,1.0,6.0,9.0,5.0,1.0,22.0,13.0,3.0,17.0,139.0,1325.0
2646,I155,44.422871,8.848633999999999,1,1.0,0.0,5.0,5.0,44.0,3.0,13.0,2.0,12.0,8.0,5.0,1.0,27.0,14.0,2.0,19.0,161.0,1325.0
2647,I156,44.423977,8.849183,1,0.0,0.0,6.0,6.0,43.0,3.0,13.0,1.0,11.0,8.0,5.0,1.0,29.0,14.0,2.0,18.0,160.0,1325.0
2648,I157,44.423359000000005,8.852323,1,1.0,0.0,4.0,6.0,41.0,2.0,7.0,1.0,7.0,9.0,6.0,1.0,25.0,13.0,3.0,17.0,143.0,1325.0
2649,I158,44.422775,8.856421000000001,1,1.0,0.0,2.0,4.0,39.0,2.0,1.0,1.0,1.0,5.0,4.0,0.0,28.0,4.0,1.0,13.0,106.0,1325.0
2650,I159,44.421932,8.858932000000001,1,1.0,0.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,20.0,3.0,1.0,11.0,65.0,1325.0
2651,I160,44.422934999999995,8.858308000000001,1,1.0,0.0,2.0,2.0,24.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,16.0,4.0,1.0,15.0,72.0,1325.0
2652,I161,44.422924,8.859367,1,1.0,0.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,22.0,3.0,1.0,15.0,70.0,1325.0
2653,I162,44.423088,8.858838,1,1.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,13.0,3.0,1.0,15.0,62.0,1325.0
2654,I163,44.424343,8.858502,1,1.0,0.0,2.0,4.0,22.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,11.0,4.0,1.0,16.0,70.0,1325.0
2655,I164,44.423649,8.859028,1,1.0,0.0,2.0,2.0,19.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,13.0,3.0,1.0,15.0,63.0,1325.0
2656,I165,44.459038,8.900449,1,0.0,1.0,5.0,1.0,18.0,1.0,10.0,0.0,0.0,5.0,0.0,1.0,24.0,5.0,0.0,1.0,72.0,930.0
2657,I167,44.452805,8.892683,0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,17.0,670.0
2658,I168,44.453121,8.890874,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,11.0,670.0
2659,I169,44.455044,8.889474,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,670.0
2660,I170,44.456066,8.888247,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,670.0
2661,I171,44.457195,8.886819000000001,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0
2662,I172,44.457752,8.886116000000001,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2663,I173,44.460766,8.884238999999999,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2664,I174,44.460297,8.882064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,I175,44.458832,8.882307,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2666,I176,44.459026,8.881096000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2667,I177,44.459148,8.880094999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,I178,44.458960999999995,8.880974,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2669,I179,44.458797,8.882419,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2670,I180,44.460281,8.882147999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2671,I181,44.460732,8.884153999999999,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2672,I182,44.457703,8.886115,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2673,I183,44.457161,8.886751,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0
2674,I184,44.455982,8.888274000000001,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,670.0
2675,I185,44.454945,8.889459,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,670.0
2676,I186,44.453045,8.890873,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,11.0,670.0
2677,I187,44.452453999999996,8.892605999999999,0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,16.0,670.0
2678,I189,44.442646,8.991709,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,845.0
2679,I191,44.441635,8.994085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0
2680,I192,44.429424,8.789348,0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,27.0,820.0
2681,I193,44.449539,8.906846,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,8.0,670.0
2682,I194,44.447872,8.908228,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,670.0
2683,I195,44.448025,8.90582,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,670.0
2684,I196,44.447693,8.90395,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,10.0,670.0
2685,I197,44.446987,8.904912,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,670.0
2686,I198,44.446484000000005,8.906424000000001,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,670.0
2687,I199,44.44585,8.905437,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,11.0,670.0
2688,I200,44.446647999999996,8.906687,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,670.0
2689,I201,44.446907,8.904967999999998,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,670.0
2690,I202,44.447712,8.90414,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,10.0,670.0
2691,I203,44.44788,8.906004,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,670.0
2692,I204,44.448402,8.910333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,670.0
2693,I205,44.446774,8.909514,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,670.0
2694,I206,44.448318,8.910361,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,670.0
2695,I207,44.447998,8.908375,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,670.0
2696,I208,44.413578,8.911333,1,0.0,1.0,2.0,2.0,29.0,3.0,3.0,6.0,2.0,10.0,2.0,2.0,34.0,10.0,8.0,11.0,125.0,1275.0
2697,I209,44.413181,8.910333,1,0.0,1.0,3.0,2.0,33.0,3.0,3.0,6.0,1.0,10.0,1.0,2.0,29.0,10.0,8.0,12.0,124.0,1275.0
2698,I210,44.414383,8.912613,1,0.0,1.0,4.0,1.0,30.0,1.0,3.0,6.0,3.0,9.0,2.0,1.0,29.0,16.0,8.0,8.0,122.0,1275.0
2699,I211,44.416385999999996,8.91408,1,0.0,0.0,4.0,2.0,21.0,1.0,5.0,8.0,5.0,12.0,2.0,1.0,23.0,18.0,6.0,7.0,115.0,1325.0
2700,I212,44.416538,8.916155999999999,1,0.0,0.0,6.0,0.0,27.0,1.0,6.0,13.0,8.0,9.0,3.0,0.0,21.0,33.0,5.0,7.0,139.0,1120.0
2701,I213,44.416828,8.915739,1,0.0,0.0,4.0,1.0,26.0,0.0,5.0,11.0,6.0,8.0,2.0,0.0,21.0,31.0,4.0,7.0,126.0,1325.0
2702,I214,44.41703,8.916354,1,0.0,0.0,5.0,1.0,27.0,1.0,5.0,14.0,8.0,10.0,3.0,0.0,21.0,32.0,6.0,7.0,140.0,1120.0
2703,I215,44.417339,8.91543,1,0.0,0.0,4.0,1.0,32.0,0.0,5.0,10.0,6.0,8.0,2.0,0.0,23.0,29.0,4.0,7.0,131.0,1325.0
2704,I216,44.417590999999994,8.914659,1,0.0,0.0,4.0,2.0,21.0,0.0,5.0,9.0,4.0,8.0,2.0,0.0,20.0,26.0,4.0,6.0,111.0,1325.0
2705,I217,44.417282,8.915432000000001,1,0.0,0.0,4.0,1.0,32.0,0.0,5.0,10.0,6.0,8.0,2.0,0.0,23.0,29.0,4.0,7.0,131.0,1325.0
2706,I218,44.417076,8.916309,1,0.0,0.0,4.0,1.0,27.0,1.0,5.0,13.0,8.0,10.0,3.0,0.0,21.0,32.0,6.0,7.0,138.0,1120.0
2707,I219,44.416756,8.915769000000001,1,0.0,0.0,4.0,1.0,26.0,0.0,5.0,11.0,6.0,9.0,2.0,0.0,21.0,32.0,4.0,7.0,128.0,1325.0
2708,I220,44.416615,8.916103999999999,1,0.0,0.0,5.0,1.0,28.0,1.0,6.0,13.0,8.0,8.0,2.0,0.0,22.0,33.0,5.0,7.0,139.0,1120.0
2709,I221,44.416443,8.914091,1,0.0,0.0,4.0,2.0,21.0,1.0,5.0,8.0,5.0,12.0,2.0,1.0,23.0,18.0,6.0,7.0,115.0,1325.0
2710,I222,44.414139,8.912283,1,0.0,1.0,4.0,1.0,29.0,1.0,3.0,6.0,2.0,9.0,2.0,2.0,30.0,15.0,8.0,8.0,121.0,1275.0
2711,I227,44.408913,8.943923,1,0.0,2.0,21.0,11.0,40.0,7.0,12.0,36.0,23.0,36.0,3.0,7.0,33.0,30.0,15.0,30.0,306.0,1325.0
2712,I228,44.410587,8.94433,1,0.0,2.0,14.0,11.0,26.0,4.0,17.0,21.0,15.0,29.0,2.0,7.0,15.0,22.0,10.0,27.0,222.0,1325.0
2713,I229,44.410522,8.945003,1,0.0,2.0,10.0,11.0,37.0,5.0,20.0,21.0,14.0,28.0,2.0,7.0,24.0,23.0,9.0,36.0,249.0,1325.0
2714,I230,44.411011,8.943959,1,0.0,2.0,14.0,12.0,33.0,4.0,16.0,22.0,13.0,30.0,4.0,8.0,22.0,9.0,9.0,35.0,233.0,1325.0
2715,I231,44.410358,8.942525999999999,1,0.0,2.0,26.0,10.0,36.0,10.0,17.0,24.0,21.0,35.0,2.0,8.0,17.0,9.0,13.0,34.0,264.0,1325.0
2716,I232,44.410927,8.941051,1,0.0,2.0,24.0,13.0,28.0,11.0,13.0,23.0,21.0,31.0,3.0,11.0,13.0,8.0,13.0,25.0,239.0,1325.0
2717,I233,44.410328,8.938158999999999,1,0.0,8.0,25.0,17.0,26.0,27.0,12.0,29.0,28.0,33.0,4.0,12.0,28.0,22.0,15.0,34.0,320.0,1325.0
2718,I234,44.409946000000005,8.939163,1,0.0,8.0,33.0,18.0,30.0,19.0,15.0,41.0,38.0,38.0,3.0,14.0,32.0,21.0,16.0,33.0,359.0,1475.0
2719,I235,44.408405,8.944469,1,0.0,2.0,17.0,12.0,36.0,8.0,10.0,35.0,23.0,35.0,4.0,7.0,29.0,31.0,13.0,28.0,290.0,1325.0
2720,I236,44.420555,8.96987,0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,20.0,910.0
2721,I237,44.423103000000005,8.846452000000001,1,0.0,0.0,6.0,6.0,44.0,3.0,13.0,1.0,11.0,8.0,4.0,1.0,27.0,14.0,2.0,15.0,155.0,1325.0
2722,I238,44.424339,8.84415,1,0.0,0.0,5.0,6.0,38.0,1.0,13.0,1.0,11.0,7.0,2.0,1.0,20.0,12.0,2.0,9.0,128.0,1325.0
2723,I239,44.425331,8.84505,1,0.0,0.0,5.0,6.0,46.0,2.0,14.0,1.0,11.0,7.0,2.0,1.0,22.0,13.0,2.0,9.0,141.0,1325.0
2724,I240,44.427963,8.950053,0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,16.0,0.0,0.0,3.0,41.0,670.0
2725,I242,44.433228,8.950835000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,670.0
2726,I243,44.433116999999996,8.954689,0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,23.0,670.0
2727,I244,44.424107,8.848564999999999,1,0.0,0.0,5.0,5.0,43.0,3.0,13.0,1.0,11.0,9.0,5.0,1.0,26.0,16.0,2.0,17.0,157.0,1325.0
2728,I267,44.442474,8.792419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,I268,44.440228000000005,8.791093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2730,I269,44.443783,8.983103999999999,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,845.0
2731,I270,44.442749,8.979123,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,845.0
2732,I271,44.443386,8.977925,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,845.0
2733,I272,44.443481,8.976342,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,845.0
2734,I273,44.443218,8.9753,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,845.0
2735,I274,44.44194,8.974758999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
2736,I275,44.441134999999996,8.974323,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,845.0
2737,I276,44.440304,8.973234,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,845.0
2738,I277,44.440369,8.974527,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,845.0
2739,I278,44.441437,8.975925,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,845.0
2740,I279,44.442078,8.978692,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,845.0
2741,I280,44.442596,8.981580000000001,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,845.0
2742,I281,44.443515999999995,8.983169,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,845.0
2743,I282,44.450787,8.970473,0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,2.0,33.0,1065.0
2744,I283,44.450325,8.970298,0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,1.0,2.0,35.0,1065.0
2745,I284,44.45055,8.971033,0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,1.0,2.0,34.0,1065.0
2746,I285,44.450127,8.970971,0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,1.0,3.0,37.0,1065.0
2747,I286,44.449341,8.970269,0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,32.0,1065.0
2748,I287,44.449085,8.970972999999999,0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,35.0,1065.0
2749,I288,44.447628,8.968760000000001,0,0.0,0.0,2.0,1.0,12.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,16.0,0.0,0.0,3.0,40.0,1065.0
2750,I289,44.445953,8.966337,0,0.0,0.0,2.0,1.0,11.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,12.0,1.0,0.0,3.0,38.0,1065.0
2751,I290,44.444401,8.964885,0,0.0,0.0,2.0,2.0,11.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,11.0,1.0,0.0,2.0,37.0,1065.0
2752,I291,44.442368,8.963546000000001,1,0.0,0.0,2.0,5.0,13.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,23.0,1.0,0.0,4.0,55.0,1065.0
2753,I292,44.442757,8.965931,1,0.0,0.0,2.0,3.0,15.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,24.0,1.0,0.0,2.0,56.0,920.0
2754,I293,44.442554,8.96747,1,0.0,0.0,2.0,3.0,14.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,24.0,1.0,0.0,2.0,55.0,920.0
2755,I294,44.442710999999996,8.968571,1,0.0,0.0,2.0,3.0,12.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,20.0,1.0,0.0,2.0,50.0,1065.0
2756,I295,44.442603999999996,8.967497999999999,1,0.0,0.0,2.0,3.0,14.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,24.0,1.0,0.0,2.0,55.0,920.0
2757,I296,44.442978000000004,8.966184,1,0.0,0.0,2.0,3.0,14.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,25.0,1.0,0.0,2.0,57.0,920.0
2758,I297,44.445842999999996,8.969463000000001,0,0.0,0.0,2.0,1.0,11.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,39.0,1065.0
2759,I298,44.446490999999995,8.971489,0,0.0,0.0,2.0,1.0,10.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,3.0,41.0,1065.0
2760,I299,44.445763,8.970806,0,0.0,0.0,2.0,1.0,11.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,3.0,37.0,1065.0
